TAZ,Type,HH,HH_POP,Median_Inc,Pct_Worker,Pct_Child,Pct_Senior,Stud_GQ,Other_NonInst_GQ,Inst_GQ,Total_POP,Industry,Office,Service_RateLow,Service_RateHigh,Retail,PctHighEarn,StudGQ_NCSU,StudGQ_UNC,StudGQ_DUKE,StudGQ_NCCU,StudOff_NCSU,StudOff_UNC,StudOff_DUKE,StudOff_NCCU,BuildingS_NCSU,BuildingS_UNC,BuildingS_DUKE,BuildingS_NCCU,K12,ParkCostW,ParkCostO,ParkCostU,ADT,PCTCV,PCTAUTOEE,PCTCVEE
2855,Internal,258,750,94281,50,23.4,8.1,0,0,0,750,28,105,13,0,9,37,0,0,0,0,0,0,0,0,0,0,0,0,695,0,0,0,0,0,0,0
2856,Internal,296,773,94281,50,23.4,8.1,0,0,0,773,0,44,13,0,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2857,Internal,295,854,94281,50,23.4,8.1,0,3,0,857,7,17,16,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2858,Internal,222,584,41092,37,28.2,10.7,0,0,0,584,15,5,1,2,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2859,Internal,330,969,41092,37,28.2,10.7,0,0,0,969,7,19,5,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2860,Internal,205,525,41092,37,28.2,10.7,0,0,0,525,31,8,14,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2861,Internal,285,936,41092,37,28.2,10.7,0,0,0,936,2,10,14,0,7,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2862,Internal,74,191,41092,37,28.2,10.7,0,0,0,191,0,3,5,9,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2863,Internal,239,617,46649,39,25.7,9.8,0,2,0,619,15,31,18,9,11,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2864,Internal,327,852,46649,39,25.7,9.8,0,0,0,852,32,14,12,0,30,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2865,Internal,37,85,37778,43,8.2,11.2,0,0,0,85,4,0,3,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2866,Internal,236,474,46649,39,25.7,9.8,0,0,0,474,14,112,49,0,169,25,0,0,0,0,0,0,0,0,0,0,0,0,734,0,0,0,0,0,0,0
2867,Internal,361,930,36705,39,22.4,21.6,0,0,0,930,16,59,6,4,3,26,0,0,0,0,0,0,0,0,0,0,0,0,227,0,0,0,0,0,0,0
2868,Internal,313,820,36705,39,22.4,21.6,0,0,0,820,0,9,7,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2869,Internal,178,471,36705,39,22.4,21.6,0,0,0,471,0,0,12,9,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2870,Internal,221,608,37917,37,30.8,11.9,0,0,0,608,46,93,12,6,0,25,0,0,0,0,0,0,0,0,0,0,0,0,656,0,0,0,0,0,0,0
2871,Internal,56,135,37917,37,30.8,11.9,0,0,0,135,0,13,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2872,Internal,145,468,57784,37,15.3,15.1,0,0,0,468,3,17,4,0,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2873,Internal,263,673,37917,37,30.8,11.9,0,6,0,679,61,6,20,0,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2874,Internal,76,199,37917,37,30.8,11.9,0,0,0,199,0,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2875,Internal,158,454,37917,37,30.8,11.9,0,0,0,454,20,26,48,29,27,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2876,Internal,379,1037,57784,37,15.3,15.1,0,0,0,1037,42,37,24,5,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2877,Internal,48,118,57784,37,15.3,15.1,0,0,0,118,0,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2878,Internal,303,732,49537,43,22.4,18.4,0,0,127,859,40,12,232,63,111,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2879,Internal,325,889,49200,39,25.9,13.8,0,0,0,889,12,28,23,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2880,Internal,283,685,49200,39,25.9,13.8,0,0,0,685,272,217,750,265,326,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2881,Internal,252,544,37778,43,8.2,11.2,426,10,0,980,70,19,76,22,12,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2882,Internal,254,638,37778,43,8.2,11.2,126,0,0,764,0,7,54,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2883,Internal,140,335,49200,39,25.9,13.8,0,0,0,335,18,10,11,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2884,Internal,142,370,49200,39,25.9,13.8,0,0,0,370,3,6,4,0,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2885,Internal,364,920,37778,43,8.2,11.2,0,0,0,920,0,29,41,41,2,24,0,0,0,0,0,0,0,0,0,0,0,0,307,0,0,0,0,0,0,0
2886,Internal,317,691,37778,43,8.2,11.2,1197,0,0,1888,41,15,20,1087,95,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2887,Internal,404,1113,35625,37,23.5,26.6,0,5,0,1118,12,56,58,0,89,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2888,Internal,669,1896,67656,37,26,9.8,0,0,0,1896,40,52,47,0,7,39,0,0,0,0,0,0,0,0,0,0,0,0,439,0,0,0,0,0,0,0
2889,Internal,411,1124,47109,38,26.7,13.3,0,0,0,1124,57,22,45,0,2,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2890,Internal,240,555,35625,37,23.5,26.6,0,0,0,555,13,39,123,31,133,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2891,Internal,52,137,47109,38,26.7,13.3,0,0,0,137,0,220,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,2641,0,0,0,0,0,0,0
2892,Internal,35,132,67656,37,26,9.8,0,0,0,132,95,6,108,24,40,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2893,Internal,182,463,47109,38,26.7,13.3,0,0,0,463,0,10,14,0,50,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2894,Internal,351,890,47093,46,26.3,11.5,0,0,0,890,72,31,65,25,8,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2895,Internal,283,819,47093,46,26.3,11.5,0,9,0,828,3,1,60,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2896,Internal,237,634,47109,38,26.7,13.3,0,0,0,634,84,17,5,0,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2897,Internal,421,973,45682,36,26.9,13.3,0,0,0,973,16,8,6,0,9,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2898,Internal,95,262,45682,36,26.9,13.3,0,0,0,262,30,8,17,0,52,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2899,Internal,282,710,45682,36,26.9,13.3,0,0,0,710,23,66,53,32,27,26,0,0,0,0,0,0,0,0,0,0,0,0,453,0,0,0,0,0,0,0
2900,Internal,464,1087,47093,46,26.3,11.5,0,3,29,1119,55,117,161,22,30,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2901,Internal,139,412,45682,36,26.9,13.3,0,33,0,445,58,8,30,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2902,Internal,153,425,45682,36,26.9,13.3,0,0,0,425,2,5,7,0,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2903,Internal,130,330,66776,47,20,14.3,0,0,0,330,1,32,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2904,Internal,629,1621,66776,47,20,14.3,0,0,0,1621,73,70,4,3,17,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2905,Internal,237,633,66776,47,20,14.3,0,0,0,633,0,13,2,2,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2906,Internal,271,785,74172,48,20.7,13.3,0,1,45,831,77,3,45,0,3,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2907,Internal,226,599,74172,48,20.7,13.3,0,0,0,599,33,26,50,20,0,34,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0
2908,Internal,378,1001,74172,48,20.7,13.3,0,0,0,1001,28,115,15,1,7,38,0,0,0,0,0,0,0,0,0,0,0,0,673,0,0,0,0,0,0,0
2909,Internal,288,770,74172,48,20.7,13.3,0,0,0,770,6,13,22,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2910,Internal,156,424,66354,47,34.5,17.1,0,0,0,424,4,30,19,0,7,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2911,Internal,148,383,66354,47,34.5,17.1,0,0,0,383,20,15,8,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2912,Internal,284,734,66406,48,30.6,8,0,7,0,741,2,19,10,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2913,Internal,192,484,66406,48,30.6,8,0,0,0,484,0,20,3,2,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2914,Internal,378,1056,66406,48,30.6,8,0,0,0,1056,1,72,42,8,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2915,Internal,38,99,57784,37,15.3,15.1,0,0,0,99,0,13,2,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2916,Internal,228,561,49013,42,14.1,27.9,0,0,0,561,15,59,6,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0
2917,Internal,193,495,49013,42,14.1,27.9,0,0,0,495,4,18,4,0,7,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2918,Internal,394,1030,49031,42,27.2,13.3,0,0,0,1030,2,14,20,0,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2919,Internal,182,475,49031,42,27.2,13.3,0,3,0,478,1,4,17,11,12,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2920,Internal,370,1016,55694,42,25.8,18.4,0,0,0,1016,23,9,11,0,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2921,Internal,260,597,43080,46,9.4,17.6,0,0,0,597,33,3,7,0,14,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2922,Internal,167,403,43080,46,9.4,17.6,0,0,0,403,108,9,10,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2923,Internal,572,1338,81736,46,20.4,21.6,0,0,56,1394,15,105,74,1,45,27,0,0,0,0,0,0,0,0,0,0,0,0,435,0,0,0,0,0,0,0
2924,Internal,185,383,26929,37,11.9,13.6,0,34,74,491,103,225,601,100,405,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2925,Internal,398,803,26929,37,11.9,13.6,0,13,0,816,22,45,208,23,277,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2926,Internal,617,1553,26471,37,44.5,7.5,0,5,0,1558,69,70,39,10,22,60,0,0,0,0,0,0,0,0,0,0,0,0,292,0,0,0,0,0,0,0
2927,Internal,269,660,17647,37,12.5,42.8,0,0,0,660,0,18,21,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2928,Internal,436,841,28611,37,5.9,20.4,0,0,130,971,25,188,245,9,120,30,0,0,0,0,0,0,0,0,0,0,0,0,1338,0,0,0,0,0,0,0
2929,Internal,230,588,27500,37,12.1,22.6,0,0,63,651,0,76,478,230,9,42,0,0,0,0,0,0,0,0,0,0,0,0,479,0,0,0,0,0,0,0
2930,Internal,193,469,27500,37,12.1,22.6,0,0,0,469,130,0,0,0,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2931,Internal,268,678,27500,37,12.1,22.6,0,0,0,678,2,20,4,0,15,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2932,Internal,297,693,32231,40,29.2,12.5,0,0,0,693,27,114,4,37,14,25,0,0,0,0,0,0,0,0,0,0,0,0,697,0,0,0,0,0,0,0
2933,Internal,107,267,33705,40,28.2,23.3,0,6,0,273,79,126,287,113,48,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2934,Internal,141,335,33705,40,28.2,23.3,0,5,0,340,0,5,1,20,14,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2935,Internal,304,661,45163,40,19.1,26.1,0,1,0,662,72,125,248,17,8,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2936,Internal,291,666,45163,40,19.1,26.1,0,15,0,681,200,34,202,123,95,18,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0
2937,Internal,150,379,54583,47,9.8,13.8,0,0,0,379,2,17,19,0,2,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2938,Internal,36,91,54583,47,9.8,13.8,0,0,0,91,0,8,4,0,3,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2939,Internal,163,426,54583,47,9.8,13.8,0,2,0,428,8,6,1,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2940,Internal,350,834,54583,47,9.8,13.8,0,0,0,834,40,25,5,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2941,Internal,624,1528,55703,47,10.8,22.5,0,0,0,1528,28,57,12,8,17,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2942,Internal,434,1125,59302,47,30.7,12.1,0,0,0,1125,10,47,4,0,2,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2943,Internal,441,1224,59302,47,30.7,12.1,0,0,0,1224,307,119,17,6,28,55,0,0,0,0,0,0,0,0,0,0,0,0,619,0,0,0,0,0,0,0
2944,Internal,431,1117,51701,47,27.3,20.2,0,0,0,1117,72,17,57,9,23,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2945,Internal,106,259,51701,47,27.3,20.2,0,0,0,259,107,16,58,5,132,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2946,Internal,336,898,36377,43,28.7,12.7,0,0,0,898,2,108,12,41,2,8,0,0,0,0,0,0,0,0,0,0,0,0,516,0,0,0,0,0,0,0
2947,Internal,182,464,36377,43,28.7,12.7,0,0,0,464,15,6,29,0,1,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2948,Internal,205,511,36377,43,28.7,12.7,0,0,0,511,346,61,37,1,140,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2949,Internal,97,202,33705,40,28.2,23.3,0,0,0,202,0,3,33,0,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2950,Internal,24,58,36377,43,28.7,12.7,0,0,0,58,11,58,99,4,573,18,0,0,0,0,0,0,0,0,0,0,0,0,265,0,0,0,0,0,0,0
2951,Internal,934,2327,64387,48,18.7,12.9,0,0,0,2327,11,80,37,2,22,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2952,Internal,291,697,67500,43,23,18,0,0,0,697,0,30,233,16,58,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2953,Internal,326,804,64387,48,18.7,12.9,0,0,0,804,410,23,12,19,61,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2954,Internal,103,264,67500,43,23,18,0,0,0,264,0,0,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2955,Internal,302,813,49922,48,19.2,21.1,0,8,0,821,20,27,6,7,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2956,Internal,279,667,49922,48,19.2,21.1,0,0,0,667,26,52,5,4,15,28,0,0,0,0,0,0,0,0,0,0,0,0,239,0,0,0,0,0,0,0
2957,Internal,552,1422,45508,43,28.5,19.6,0,0,0,1422,9,56,15,20,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2958,Internal,335,816,81705,43,7.2,34.4,0,0,3,819,38,28,13,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2959,Internal,285,690,57012,43,22.4,11,0,0,0,690,18,60,35,0,134,43,0,0,0,0,0,0,0,0,0,0,0,0,359,0,0,0,0,0,0,0
2960,Internal,595,1276,41399,45,29.5,11.2,0,0,0,1276,11,175,111,0,283,6,0,0,0,0,0,0,0,0,0,0,0,0,1327,0,0,0,0,0,0,0
2961,Internal,384,989,53906,54,28.8,10.3,0,0,0,989,9,0,117,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2962,Internal,20,46,58266,44,25.5,11.5,0,0,0,46,346,112,219,0,195,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2963,Internal,32,68,41399,45,29.5,11.2,0,0,0,68,11,40,10,0,276,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2964,Internal,365,912,41008,46,18.6,24,0,0,0,912,43,18,33,0,39,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2965,Internal,224,543,61042,49,27.5,8.9,0,0,0,543,11,31,10,0,13,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2966,Internal,183,444,61042,49,27.5,8.9,0,0,0,444,9,25,8,0,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2967,Internal,168,352,54375,46,18,19.1,0,0,0,352,5,18,14,0,5,48,0,0,0,0,0,0,0,0,0,0,0,0,316,0,0,0,0,0,0,0
2968,Internal,288,720,41008,46,18.6,24,0,0,0,720,34,15,26,0,31,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2969,Internal,307,861,48281,46,27,12.4,0,0,0,861,25,2,2,0,30,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2970,Internal,230,634,54375,46,18,19.1,0,0,0,634,121,7,8,0,87,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2971,Internal,392,1035,48281,46,27,12.4,0,0,0,1035,25,2,38,0,7,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2972,Internal,74,151,45357,54,21,11.3,0,0,0,151,69,61,77,0,32,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2973,Internal,236,623,78125,54,8.5,24.8,0,0,0,623,15,0,23,0,11,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2974,Internal,32,73,48281,46,27,12.4,0,0,0,73,2,4,2,0,2,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2975,Internal,281,718,78125,54,8.5,24.8,0,0,0,718,28,8,5,0,44,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2976,Internal,113,335,41399,45,29.5,11.2,0,0,0,335,12,17,80,0,368,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2977,Internal,22,42,50825,45,21.9,15.4,0,0,0,42,0,6,138,0,53,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2978,Internal,10,25,45357,54,21,11.3,0,0,0,25,286,0,1,0,9,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2979,Internal,192,459,64286,49,17.1,22.6,0,0,0,459,13,16,15,0,32,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2980,Internal,104,280,58266,44,25.5,11.5,0,0,0,280,9,2,9,0,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2981,Internal,106,282,58266,44,25.5,11.5,0,0,0,282,3,1,3,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2982,Internal,0,0,50825,45,21.9,15.4,0,0,0,0,35,4,43,0,163,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2983,Internal,128,340,41399,45,29.5,11.2,0,0,0,340,14,0,49,0,46,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2984,Internal,82,187,49583,43,25.7,20.3,0,0,0,187,17,7,47,0,19,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2985,Internal,320,778,49583,43,25.7,20.3,0,0,0,778,13,7,37,0,64,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2986,Internal,71,161,49583,43,25.7,20.3,0,0,0,161,47,95,128,0,196,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2987,Internal,157,397,50825,45,21.9,15.4,0,0,0,397,55,12,69,0,242,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2988,Internal,192,485,50825,45,21.9,15.4,0,0,0,485,80,16,100,0,355,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2989,Internal,126,376,45357,54,21,11.3,0,0,0,376,216,37,130,0,55,42,0,0,0,0,0,0,0,0,0,0,0,0,582,0,0,0,0,0,0,0
2990,Internal,112,334,45357,54,21,11.3,0,0,0,334,192,33,116,0,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2991,Internal,402,987,53906,54,28.8,10.3,0,0,0,987,2,11,21,0,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2992,Internal,305,782,64286,49,17.1,22.6,0,0,0,782,15,2,0,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2993,Internal,250,640,61042,49,27.5,8.9,0,0,0,640,12,2,0,0,4,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2994,Internal,38,85,57012,43,22.4,11,0,0,0,85,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2995,Internal,272,544,41399,45,29.5,11.2,0,0,0,544,18,68,119,0,359,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2996,Internal,463,1180,88875,45,6.7,15.6,0,0,0,1180,8,48,50,0,73,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2997,Internal,130,305,41399,45,29.5,11.2,0,0,0,305,312,11,111,0,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2998,Internal,48,120,36639,44,34.7,15.6,0,0,0,120,4,34,29,0,90,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2999,Internal,59,147,36639,44,34.7,15.6,0,0,0,147,5,41,36,0,110,36,0,0,0,0,0,0,0,0,0,0,0,0,629,0,0,0,0,0,0,0
3000,Internal,0,0,50825,45,21.9,15.4,0,0,0,0,14,2,18,0,66,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3001,Internal,316,809,62036,44,30.2,5,0,0,0,809,131,26,49,0,35,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3002,Internal,175,449,62036,44,30.2,5,0,0,0,449,73,14,27,0,20,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3003,Internal,184,471,36639,44,34.7,15.6,0,0,0,471,76,15,29,0,21,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3004,Internal,328,840,62036,44,30.2,5,0,0,0,840,136,27,51,0,37,29,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0
3005,Internal,231,591,62036,44,30.2,5,0,0,0,591,96,19,36,0,26,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3006,Internal,190,447,64286,49,17.1,22.6,0,0,0,447,4,5,2,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3007,Internal,253,536,57012,43,22.4,11,0,0,0,536,6,189,14,0,3,47,0,0,0,0,0,0,0,0,0,0,0,0,1809,0,0,0,0,0,0,0
3008,Internal,218,530,102500,47,26.5,17.3,0,0,0,530,6,7,19,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3009,Internal,432,1202,102500,47,26.5,17.3,0,0,0,1202,22,15,89,0,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3010,Internal,338,823,57012,43,22.4,11,0,0,0,823,37,5,38,0,84,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3012,Internal,2,4,11250,40,22,0,502,0,0,506,2,1923,3036,35,44,0,0,502,0,0,0,12,0,0,0,603,0,0,0,392,225,127,0,0,0,0
3013,Internal,1,3,11250,40,22,0,379,0,0,382,1,1452,2292,27,33,18,0,379,0,0,0,0,0,0,0,455,0,0,0,392,225,127,0,0,0,0
3014,Internal,1,1,11250,40,22,0,169,0,0,170,1,647,1022,12,15,23,0,169,0,0,0,0,0,0,0,203,0,0,0,392,225,127,0,0,0,0
3017,Internal,2,4,58190,47,22,12,0,0,0,4,1,807,23,0,7,38,0,0,0,0,0,0,0,0,0,0,308,0,0,267,200,74,0,0,0,0
3018,Internal,6,12,58190,47,22,12,0,0,0,12,2,2243,64,0,18,74,0,0,0,0,0,0,0,0,0,0,855,0,0,267,200,74,0,0,0,0
3020,Internal,3,5,58190,47,22,12,0,0,0,5,1,974,28,0,8,0,0,0,0,0,0,0,3,0,0,0,371,0,0,267,200,74,0,0,0,0
3023,Internal,10,18,58190,47,22,12,0,0,0,18,0,571,105,728,10,74,0,0,0,0,0,0,0,0,0,0,422,0,0,267,200,74,0,0,0,0
