TAZ,MPO,COUNTY,D_Minority,C_Race,C_Hispanic,ZeroCar,LowIncome,Senior,LEP,AllZones
2967,None,Alamance,0,0,0,0,0,0,0,1
2968,None,Alamance,0,0,0,0,0,0,0,1
2969,None,Alamance,0,0,0,0,0,0,0,1
2970,None,Alamance,0,0,0,0,0,0,0,1
2971,None,Alamance,0,0,0,0,0,0,0,1
2972,None,Alamance,0,0,0,0,0,0,0,1
2973,None,Alamance,0,0,0,0,0,0,0,1
2974,None,Alamance,0,0,0,0,0,0,0,1
2975,None,Alamance,0,0,0,0,0,0,0,1
2976,None,Alamance,0,0,0,0,0,0,0,1
2977,None,Alamance,0,0,0,0,0,0,0,1
2978,None,Alamance,0,0,0,0,0,0,0,1
2979,None,Alamance,0,0,0,0,0,0,0,1
2980,None,Alamance,0,0,0,0,0,0,0,1
2981,None,Alamance,0,0,0,0,0,0,0,1
2982,None,Alamance,0,0,0,0,0,0,0,1
2983,None,Alamance,0,0,0,0,0,0,0,1
2984,None,Alamance,0,0,0,0,0,0,0,1
2985,None,Alamance,0,0,0,0,0,0,0,1
2986,None,Alamance,0,0,0,0,0,0,0,1
2987,None,Alamance,0,0,0,0,0,0,0,1
2988,None,Alamance,0,0,0,0,0,0,0,1
2989,None,Alamance,0,0,0,0,0,0,0,1
2990,None,Alamance,0,0,0,0,0,0,0,1
2991,None,Alamance,0,0,0,0,0,0,0,1
2992,None,Alamance,0,0,0,0,0,0,0,1
2993,None,Alamance,0,0,0,0,0,0,0,1
2994,None,Alamance,0,0,0,0,0,0,0,1
2995,None,Alamance,0,0,0,0,0,0,0,1
2996,None,Alamance,0,0,0,0,0,0,0,1
2997,None,Alamance,0,0,0,0,0,0,0,1
2998,None,Alamance,0,0,0,0,0,0,0,1
2999,None,Alamance,0,0,0,0,0,0,0,1
3000,None,Alamance,0,0,0,0,0,0,0,1
3001,None,Alamance,0,0,0,0,0,0,0,1
3002,None,Alamance,0,0,0,0,0,0,0,1
3003,None,Alamance,0,0,0,0,0,0,0,1
3004,None,Alamance,0,0,0,0,0,0,0,1
3005,None,Alamance,0,0,0,0,0,0,0,1
3006,None,Alamance,0,0,0,0,0,0,0,1
3007,None,Alamance,0,0,0,0,0,0,0,1
3008,None,Alamance,0,0,0,0,0,0,0,1
3009,None,Alamance,0,0,0,0,0,0,0,1
3010,None,Alamance,0,0,0,0,0,0,0,1
3011,None,Chatham,0,0,0,0,0,0,0,1
3012,DCHC,Orange,0,0,0,1,1,0,0,1
3013,DCHC,Orange,0,0,0,1,1,0,0,1
3014,DCHC,Orange,0,0,0,1,1,0,0,1
3015,DCHC,Chatham,0,0,0,0,0,0,0,1
3016,DCHC,Chatham,0,0,0,0,0,1,0,1
3017,DCHC,Durham,0,0,0,1,1,0,0,1
3018,DCHC,Durham,0,0,0,1,1,0,0,1
3019,DCHC,Chatham,0,0,0,0,0,1,0,1
3020,DCHC,Durham,0,0,0,1,1,0,0,1
3021,CAMPO,Chatham,0,0,0,0,0,1,0,1
3022,DCHC,Orange,0,0,0,1,0,0,1,1
3023,DCHC,Durham,0,0,0,1,1,0,0,1
3024,DCHC,Durham,0,0,0,1,1,0,0,1
3025,DCHC,Durham,0,0,0,1,1,0,0,1
3026,DCHC,Durham,0,0,0,1,1,0,0,1
3027,DCHC,Durham,1,0,0,0,0,0,0,1
3028,DCHC,Orange,1,0,0,1,0,0,1,1
3029,DCHC,Durham,0,0,0,1,1,0,0,1
3030,DCHC,Durham,0,0,0,1,1,0,0,1
3031,CAMPO,Wake,0,0,0,1,1,0,1,1
3032,CAMPO,Wake,0,0,0,0,1,0,1,1
3033,DCHC,Orange,0,0,0,0,0,0,0,1
3034,DCHC,Orange,0,0,0,0,0,0,0,1
3035,DCHC,Durham,1,0,0,0,1,1,1,1
3036,CAMPO,Wake,0,0,0,1,1,0,1,1
3037,DCHC,Durham,1,0,0,0,0,1,1,1
3038,CAMPO,Wake,0,0,0,1,1,0,1,1
3039,CAMPO,Wake,0,0,0,1,1,0,1,1
3040,CAMPO,Wake,0,0,0,1,1,0,1,1
3041,CAMPO,Wake,0,0,0,1,1,0,1,1
3042,DCHC,Durham,1,0,0,0,0,1,1,1
3043,DCHC,Durham,1,0,0,1,0,0,1,1
3044,CAMPO,Wake,0,0,0,1,1,0,1,1
3045,CAMPO,Wake,0,0,0,1,1,0,1,1
3046,CAMPO,Wake,0,0,0,1,1,0,1,1
3047,DCHC,Durham,1,0,0,0,0,0,0,1
3048,DCHC,Durham,1,0,0,0,1,1,0,1
3049,CAMPO,Wake,0,0,0,1,1,0,1,1
3050,CAMPO,Wake,0,0,0,1,1,0,1,1
3051,CAMPO,Wake,0,0,0,1,1,0,1,1
3052,CAMPO,Wake,0,0,0,0,0,0,0,1
3053,DCHC,Durham,1,0,0,0,0,0,1,1
3054,CAMPO,Wake,0,0,0,0,0,0,0,1
3055,CAMPO,Wake,0,0,0,0,0,0,0,1
3056,CAMPO,Wake,0,0,0,0,0,0,0,1
3057,CAMPO,Wake,0,0,0,0,0,0,0,1
3058,CAMPO,Wake,0,0,0,0,0,0,0,1
3059,CAMPO,Wake,0,0,0,0,0,0,0,1
3060,CAMPO,Wake,0,0,0,0,0,0,0,1
3061,CAMPO,Wake,0,0,0,1,0,1,0,1
3062,CAMPO,Wake,0,0,0,1,0,1,0,1
3063,CAMPO,Wake,0,0,0,0,0,1,0,1
3064,CAMPO,Wake,0,0,0,0,0,1,0,1
3065,DCHC,Durham,1,0,0,0,0,0,0,1
3066,DCHC,Durham,1,0,0,0,0,0,0,1
3067,DCHC,Durham,0,0,0,0,0,0,0,1
3068,CAMPO,Wake,0,1,1,0,1,0,1,1
3069,CAMPO,Wake,0,1,1,0,1,0,1,1
3070,CAMPO,Wake,0,1,1,0,1,0,1,1
3071,CAMPO,Wake,0,1,1,0,1,0,1,1
3072,CAMPO,Wake,0,1,1,0,1,0,1,1
3073,CAMPO,Wake,0,0,1,0,1,0,1,1
3074,DCHC,Durham,0,0,0,0,0,0,0,1
3075,CAMPO,Wake,0,0,1,0,1,0,1,1
3076,CAMPO,Wake,0,0,1,0,1,0,1,1
3077,DCHC,Orange,0,0,0,0,0,0,0,1
3078,DCHC,Durham,0,0,0,0,0,0,0,1
3079,DCHC,Durham,0,0,0,0,0,0,0,1
3080,DCHC,Durham,0,0,0,1,0,0,1,1
3081,DCHC,Durham,0,0,0,0,0,0,0,1
3082,DCHC,Durham,0,0,0,0,0,0,0,1
3083,DCHC,Orange,0,0,0,0,0,0,0,1
3084,DCHC,Durham,0,0,0,0,0,0,0,1
3085,DCHC,Durham,0,0,0,1,0,0,1,1
3086,DCHC,Durham,0,0,0,0,0,0,0,1
3087,DCHC,Orange,0,0,0,0,0,0,0,1
3088,DCHC,Orange,0,0,0,0,0,0,0,1
3089,DCHC,Orange,0,0,0,0,1,0,1,1
3090,DCHC,Orange,0,0,0,1,0,0,0,1
3091,DCHC,Orange,0,0,0,1,0,0,0,1
3092,CAMPO,Wake,0,0,0,0,0,0,0,1
3093,CAMPO,Wake,0,0,0,0,0,0,0,1
3094,CAMPO,Wake,0,0,0,0,0,0,0,1
3095,CAMPO,Wake,0,0,0,0,0,0,0,1
3096,DCHC,Durham,0,0,0,0,0,0,1,1
3097,DCHC,Durham,0,0,0,0,0,0,0,1
3098,DCHC,Durham,0,0,0,0,0,1,0,1
3099,DCHC,Durham,0,0,0,0,0,1,0,1
3100,DCHC,Durham,0,0,0,0,0,1,0,1
3101,DCHC,Durham,1,0,0,1,1,1,0,1
3102,DCHC,Durham,1,0,0,0,0,0,1,1
3103,DCHC,Durham,1,0,0,0,0,0,0,1
3104,DCHC,Durham,0,0,0,0,0,0,0,1
3105,DCHC,Durham,0,0,0,0,0,0,0,1
3106,DCHC,Durham,0,0,0,0,0,0,0,1
3107,DCHC,Durham,0,0,0,0,0,1,0,1
3108,DCHC,Durham,0,0,0,0,0,0,0,1
3109,DCHC,Durham,1,0,0,1,0,0,1,1
3110,DCHC,Durham,0,0,0,0,0,0,0,1
3111,DCHC,Durham,0,0,0,0,0,0,0,1
3112,DCHC,Durham,0,0,0,0,0,0,1,1
3113,DCHC,Durham,1,0,0,0,0,0,0,1
3114,DCHC,Durham,0,0,0,0,0,1,0,1
3115,DCHC,Durham,0,0,0,0,0,0,0,1
3116,DCHC,Durham,0,0,0,0,0,0,0,1
3117,DCHC,Durham,0,0,0,1,0,0,1,1
3118,DCHC,Durham,0,0,0,0,0,0,0,1
3119,DCHC,Durham,0,0,0,0,0,0,0,1
3120,DCHC,Durham,0,0,0,0,0,1,0,1
3121,DCHC,Durham,0,0,0,0,0,1,0,1
3122,DCHC,Durham,1,0,0,0,0,0,0,1
3123,DCHC,Durham,0,0,0,1,0,1,0,1
3124,CAMPO,Harnett,0,0,1,0,0,0,0,1
3125,None,Chatham,0,0,0,0,0,0,0,1
3126,None,Chatham,0,0,0,0,0,0,0,1
3127,None,Franklin,0,0,0,0,0,0,0,1
3128,CAMPO,Wake,0,1,0,0,0,1,1,1
3129,CAMPO,Wake,0,1,0,0,0,0,0,1
3130,CAMPO,Wake,0,1,1,0,1,0,1,1
3131,CAMPO,Wake,0,0,0,0,0,0,0,1
3132,CAMPO,Wake,0,0,0,1,0,0,0,1
3133,CAMPO,Wake,0,0,0,0,0,0,0,1
3134,CAMPO,Wake,0,1,0,0,0,1,0,1
3135,CAMPO,Harnett,0,0,1,0,0,0,0,1
3136,CAMPO,Harnett,0,0,0,0,0,1,0,1
3137,CAMPO,Harnett,0,0,0,0,1,1,0,1
3138,CAMPO,Harnett,0,0,1,1,0,0,0,1
3139,CAMPO,Harnett,0,0,1,1,0,0,0,1
3140,CAMPO,Harnett,0,0,1,0,0,0,0,1
3141,CAMPO,Harnett,0,0,0,0,0,0,1,1
3142,CAMPO,Harnett,0,1,0,1,1,0,0,1
3143,CAMPO,Harnett,0,1,0,1,1,0,0,1
3144,CAMPO,Harnett,0,1,0,1,1,0,0,1
3145,CAMPO,Harnett,0,1,0,1,1,0,0,1
3146,None,Harnett,0,0,0,0,0,0,0,1
3147,CAMPO,Harnett,0,0,0,0,0,1,0,1
