"TAZ","access_nearby_sov","access_transit","access_walk","N_sov","N_hov2","N_hov3","N_walkbike","N_t","N_auto_pay","W_sov","W_hov2","W_hov3","W_walkbike","W_t","W_auto_pay"
1875,9.32541,2.91426,1.8954,60.1427,53.8576,33.6865,32.049,1.53743,0.916049,75.3451,23.7348,20.4278,14.8717,4.70822,0.431173
1876,9.16469,2.8342,1.73118,180.049,136.892,80.2319,132.955,6.34402,2.23751,273.864,83.5004,69.673,56.2539,20.6318,1.57452
1877,8.88803,1.80707,1.4587,75.866,73.4594,46.1486,52.8162,1.46507,1.32931,64.3579,22.2347,18.3657,19.029,4.78764,0.352831
1878,9.24593,3.89504,1.62538,90.278,97.0581,86.7709,39.3462,7.844,1.7939,363.889,99.3839,74.0422,34.981,22.0896,1.46684
1879,9.06196,2.69946,1.70031,72.837,71.1615,49.6078,52.6308,1.55992,0.933111,109.645,31.033,19.4029,15.3214,4.60298,0.275744
1880,9.49216,3.7165,1.39804,101.27,96.8327,57.693,38.6264,13.4679,1.83374,451.402,130.714,114.454,60.7709,32.6117,2.65807
1881,9.05881,1.52931,1.47306,72.4442,71.0615,44.6248,42.4852,1.39121,1.72385,44.663,16.3271,11.7548,20.8787,6.68431,0.250978
1882,9.06221,2.04247,1.34942,131.828,119.585,74.8322,110.708,3.35554,1.88426,111.198,47.9507,35.326,66.5725,19.3247,0.565823
1883,8.8525,1.09517,0.997385,71.6329,71.0565,44.5119,39.1958,1.16315,1.58011,44.3068,16.2548,12.767,17.2363,4.43948,0.236497
1884,8.65875,0.00,0.330682,21.1153,21.2589,12.9241,14.2888,0.00,0.516734,24.0113,9.4153,7.26463,11.0846,0.00,0.111448
1885,9.02584,2.53903,1.4317,40.5841,46.9375,27.8818,34.5348,1.46695,0.803843,33.432,15.4576,11.2664,22.8587,6.81919,0.168129
1886,9.46327,4.01361,1.47144,94.1296,95.6148,59.2663,26.4462,3.49094,2.47317,191.028,75.366,67.3507,58.062,14.1338,0.952243
1887,8.4399,0.00,0.00,33.3838,28.2155,17.2454,0.00,0.00,0.589835,17.7455,6.11925,4.66775,6.53872,0.00,0.0923484
1888,7.78044,0.00,0.00,151.59,83.8977,54.0571,0.00,0.00,1.25535,68.9112,22.6805,19.1148,16.8195,0.00,0.313153
1889,8.56327,1.46086,0.440077,90.582,70.6904,43.767,58.1143,3.10175,1.53065,62.2562,19.6766,15.8636,16.0657,5.53609,0.351395
1890,9.17034,3.89007,1.86137,126.924,123.397,151.346,93.228,3.82631,2.3015,344.119,90.0388,43.2491,33.2875,11.6305,0.31458
1891,8.94744,1.85619,1.18768,18.8475,16.4231,10.068,11.4555,0.370706,0.285052,9.58573,2.90676,2.43163,1.9186,0.574321,0.0555462
1892,8.86114,2.88422,1.12192,91.1746,62.8302,37.8781,56.8941,1.82342,0.903159,58.4833,20.2049,17.4161,14.8317,4.69954,0.312682
1893,8.94465,2.8423,1.18854,135.749,104.977,61.1511,62.6747,4.76535,2.26589,179.49,63.819,56.226,44.8191,13.02,0.941238
1894,8.10544,0.00,0.00,36.8235,26.537,16.303,0.00,0.00,0.581797,33.378,10.0302,8.68245,5.50562,0.00,0.185958
1895,9.13719,3.88327,0.415486,172.754,147.483,81.7249,78.4596,28.0416,3.76912,468.951,141.965,123.569,77.0027,37.2821,2.69423
1896,8.01517,0.00,0.00,56.9591,58.6724,72.1401,0.00,0.00,1.86808,193.299,47.7019,23.4196,7.95587,0.00,0.172114
1897,8.54155,2.6351,0.00,72.1138,53.8002,33.9478,0.00,1.41918,1.61627,75.633,23.7703,20.8416,13.5324,3.49806,0.416713
1898,7.63989,0.00,0.00,3.40668,3.5804,2.11042,0.00,0.00,0.156398,3.09994,0.83388,0.715425,0.349705,0.00,0.0154972
1899,7.94768,0.00,0.00,53.9195,39.8035,24.9263,0.00,0.00,1.42322,37.1761,11.7564,10.2198,7.08331,0.00,0.186432
1900,8.26756,1.28031,0.00,53.7828,35.0893,22.5828,0.00,0.38987,0.802194,33.4196,10.3822,8.76637,6.9001,1.47485,0.182408
1901,7.52756,0.00,0.00,22.6496,18.3288,11.1438,0.00,0.00,0.7344,16.5576,6.03703,4.51921,7.11963,0.00,0.0780241
1902,8.05309,0.00,0.00,130.022,88.9212,53.5024,0.00,0.00,1.95361,149.114,40.6572,35.179,16.852,0.00,0.803682
1903,7.40407,0.00,0.00,92.0866,62.6844,39.0503,0.00,0.00,1.95247,48.5266,18.8767,12.5926,28.7675,0.00,0.235159
1904,7.56178,0.00,0.00,34.0764,26.8293,16.571,0.00,0.00,0.997639,20.2508,6.90195,5.54326,6.33465,0.00,0.0990316
1905,7.72543,0.00,0.00,146.784,83.8076,53.985,0.00,0.00,1.61291,65.8354,22.0424,17.5286,20.3541,0.00,0.309356
1906,8.04055,0.00,0.0560932,67.6873,44.8607,28.6828,47.8623,0.00,1.00008,44.3541,13.1148,11.1975,7.44168,0.00,0.238818
1907,8.06659,0.00,0.00,237.924,120.89,79.6138,0.00,0.00,1.31347,135.816,38.9484,33.789,18.6492,0.00,0.657217
1908,8.05243,0.00,0.275415,49.4075,75.7828,46.3721,38.9614,0.00,0.281163,39.6027,15.4039,13.0727,13.9996,0.00,0.178066
1909,8.86513,0.00,0.971583,233.395,247.467,124.696,136.627,0.00,1.11386,655.094,190.407,166.549,90.0872,0.00,3.38182
1910,7.5915,0.00,0.00,36.9521,61.3557,37.5165,0.00,0.00,0.200537,23.5423,9.1922,7.29048,10.0925,0.00,0.110028
1911,8.15121,0.00,0.731976,135.095,143.201,86.657,110.095,0.00,0.574715,170.702,53.0658,45.1131,34.2689,0.00,0.860496
1912,8.9879,0.00,1.09877,178.511,233.783,271.622,120.502,0.00,1.06104,469.537,127.801,73.5546,41.1549,0.00,0.597919
1913,8.3969,0.00,0.176172,174.749,171.742,95.0838,127.008,0.00,1.01185,343.915,122.454,105.389,94.6808,0.00,1.60948
1914,8.961,0.00,1.53833,114.126,101.639,63.0687,78.4992,0.00,0.797401,140.448,53.8697,47.2784,42.8596,0.00,0.628371
1915,8.67012,0.00,1.40137,171.493,167.951,88.1829,116.429,0.00,0.933351,271.177,90.1705,78.8615,58.2737,0.00,1.31168
1916,8.57186,0.00,1.51879,54.9785,101.272,128.661,37.5014,0.00,0.703668,322.948,84.9062,43.3921,21.3218,0.00,0.201645
1917,8.66654,0.00,1.0826,89.5569,89.452,55.2028,67.3904,0.00,0.615064,82.7624,32.6808,27.8758,29.7159,0.00,0.371729
1918,8.14214,0.92033,1.29375,75.0621,65.1117,40.975,78.2047,1.20148,0.296529,62.1026,24.849,18.8307,30.9657,7.32847,0.296384
1919,8.78322,0.177446,1.44471,134.146,116.698,67.7354,91.2807,0.743017,0.7833,179.092,62.5702,54.7274,44.0496,3.28323,0.844588
1920,7.27532,0.00,0.00,41.6411,63.2317,67.2162,0.00,0.00,0.355376,232.189,60.9863,31.1287,17.2034,0.00,0.173171
1921,8.63339,0.00,1.2622,117.588,101.027,62.3212,84.2871,0.00,0.651377,132.601,42.7061,36.9822,27.1844,0.00,0.650487
1922,7.3087,0.00,0.00,49.4946,41.1636,25.3887,0.00,0.00,0.144029,36.6616,12.2509,10.598,8.3894,0.00,0.171057
1923,7.4552,0.00,0.00,24.0103,41.0227,24.4902,0.00,0.00,0.261995,45.8996,18.3098,14.9305,19.1394,0.00,0.206509
1924,8.01905,0.00,0.758336,81.6554,85.5302,51.9387,76.8011,0.00,0.466429,78.1756,27.6543,22.7103,24.8876,0.00,0.370773
1925,8.70808,0.00,1.4402,127.438,101.872,60.1496,83.6529,0.00,0.485181,176.131,58.2967,51.3717,36.0492,0.00,0.850347
1926,7.06163,0.00,0.00,15.0175,21.5472,12.5242,0.00,0.00,0.122149,17.4233,7.35145,6.30702,7.04197,0.00,0.0704187
1927,7.18572,0.00,0.00,35.5142,33.5501,20.436,0.00,0.00,0.151039,28.9838,10.4304,9.01013,8.08019,0.00,0.129677
1928,7.20969,0.00,0.00,42.6801,39.1955,23.9231,0.00,0.00,0.167649,32.5048,10.3711,8.90506,6.74181,0.00,0.155419
1929,8.10804,0.233781,1.11975,106.984,89.9292,53.8067,83.4644,0.804545,0.562482,149.466,52.4707,45.655,38.0417,3.23032,0.700493
1930,8.07217,1.15293,1.44262,75.2606,69.2017,42.9854,91.0411,1.8654,0.46645,63.68,25.2886,18.3464,34.1017,8.97518,0.30803
1931,7.76508,0.561154,0.815431,75.4589,81.7103,50.063,98.1624,2.2766,0.504131,68.279,27.5444,19.0756,40.6643,11.4875,0.334072
1932,7.84816,0.00,0.00,31.4962,44.5474,26.9199,0.00,0.00,0.219558,28.2753,17.7127,8.87974,43.8615,0.00,0.130116
1933,7.31781,0.00,0.00,44.3245,40.6066,25.0883,0.00,0.00,0.221882,38.7527,13.0162,11.1516,9.35591,0.00,0.184657
1934,7.95938,0.997014,0.842787,66.399,58.3669,36.549,59.5892,0.796302,0.206569,43.7051,14.8186,11.7347,14.0849,3.03276,0.218366
1935,7.99222,2.18786,0.00,190.337,302.836,178.04,0.00,4.84938,3.83656,357.082,106.481,87.0581,50.4124,5.07857,1.50597
1936,7.45012,0.00,0.00,69.3208,96.3005,57.8367,0.00,0.00,0.432191,49.3173,19.2502,16.6936,16.3506,0.00,0.208955
1937,7.5127,0.00,0.00,68.6034,133.169,113.296,0.00,0.00,0.629172,233.119,55.4466,24.4456,6.74622,0.00,0.132531
1938,7.31451,0.00,0.00,66.4654,80.7426,48.089,0.00,0.00,0.336512,46.3113,23.82,13.7374,49.6531,0.00,0.209596
1939,7.71745,0.00,0.00,9.65485,8.68514,5.15399,0.00,0.00,0.358238,7.31296,2.244,1.86315,1.56031,0.00,0.0382619
1940,8.29786,1.20294,0.00,93.3614,58.3451,38.4874,0.00,0.441801,1.20108,56.7539,17.7495,14.833,12.4535,2.4617,0.294341
1941,7.57999,0.00,0.120255,93.0359,49.436,32.0812,83.381,0.00,0.536227,32.7065,10.7579,8.07365,11.3519,0.00,0.159694
1942,7.55759,0.00,0.16458,32.3615,25.7308,15.6951,35.5859,0.00,0.945347,23.0705,10.1862,6.81351,16.7261,0.00,0.104792
1943,7.6848,0.229676,0.00,8.28286,7.9837,4.63657,0.00,0.0852548,0.367993,8.49762,2.67037,2.21876,1.93544,0.349023,0.0439316
1944,8.24154,1.05584,0.00,161.081,111.792,62.9021,0.00,0.489542,1.67353,236.655,64.8857,55.8491,28.4002,4.33035,1.27326
1945,7.76174,0.00,0.581903,82.8411,127.668,76.5636,69.3448,0.00,0.359016,35.42,15.3577,12.7026,16.6946,0.00,0.149011
1946,7.54267,0.00,0.00,77.3678,147.773,88.2305,0.00,0.00,0.422175,33.1835,13.75,11.0897,15.3143,0.00,0.147215
1947,7.76195,0.70569,0.00,116.768,194.375,141.919,0.00,3.43078,0.760785,265.06,75.3379,42.8367,33.5706,5.68782,0.319326
1948,7.59683,0.587121,0.00,76.2771,93.9004,57.2586,0.00,1.02361,0.338909,49.1703,15.3663,13.2047,9.5451,0.954849,0.244793
1949,8.05489,1.92529,0.00,35.2698,19.5421,13.3183,0.00,0.0787062,0.250101,12.471,3.38459,2.87814,1.54972,0.349615,0.0682321
1950,7.3556,0.547151,0.00,91.4873,123.933,109.924,0.00,1.40061,0.725733,272.427,77.0872,46.8963,27.7004,1.922,0.369024
1951,7.25002,0.00,0.00,63.4111,67.579,40.8335,0.00,0.00,0.454339,64.1637,26.5964,20.2907,33.5869,0.00,0.286907
1952,7.67804,1.79674,0.00,93.0868,97.0912,56.204,0.00,1.1346,0.397918,143.895,42.4785,36.9785,21.597,1.82448,0.736334
1953,7.52319,0.00,0.00,62.8908,55.7225,34.5927,0.00,0.00,0.238387,64.2017,20.2953,17.4659,12.8159,0.00,0.313905
1954,7.38242,0.00,0.00,35.4566,65.506,38.5463,0.00,0.00,0.292914,27.0318,11.5341,9.85288,11.3155,0.00,0.110216
1955,7.48358,0.00,0.00,90.8193,131.968,116.586,0.00,0.00,0.508733,286.682,77.8746,42.5417,28.017,0.00,0.317451
1956,7.8383,0.00,0.00,70.5645,68.0469,42.6559,0.00,0.00,0.354243,66.8503,25.5911,22.2194,21.1296,0.00,0.295473
1957,7.41087,0.00,0.00,42.7201,61.5426,37.5468,0.00,0.00,0.204414,30.3715,11.4472,9.50795,10.7008,0.00,0.140136
1958,8.81655,0.00,0.487057,230.214,244.741,134.659,155.905,0.00,0.923552,511.676,154.395,134.885,81.3926,0.00,2.55559
1959,7.82314,0.00,0.00,74.3498,66.3601,41.3362,0.00,0.00,0.268037,73.5828,26.4444,23.3397,18.7441,0.00,0.33148
1960,7.96392,0.00,0.00,91.5706,82.9486,51.5288,0.00,0.00,0.639267,131.413,50.1656,44.4089,38.3752,0.00,0.57467
1961,7.40802,0.00,0.00,54.3182,56.162,34.1138,0.00,0.00,0.314416,62.4012,32.2526,28.6902,33.0157,0.00,0.210522
1962,7.74051,1.05358,0.00,117.108,124.543,72.6108,0.00,1.37253,0.357737,149.138,44.1208,37.7541,24.7751,2.65667,0.760462
1963,7.85503,0.00,0.00,106.766,102.48,63.1786,0.00,0.00,0.44582,124.191,39.5513,33.8169,26.0887,0.00,0.605466
1964,7.80492,0.00,0.00,58.9545,63.4381,38.0261,0.00,0.00,0.245878,41.5238,16.0589,12.9468,16.7906,0.00,0.188152
1965,7.47333,0.00,0.00,64.5537,78.214,48.3892,0.00,0.00,0.215434,43.004,13.4366,11.0595,9.99766,0.00,0.219856
1966,7.59767,0.00,0.0317997,30.9293,57.8135,34.9996,24.9051,0.00,0.190543,21.2521,7.94824,6.3018,8.39376,0.00,0.102041
1967,9.14795,0.00,0.936038,166.433,141.948,84.0267,100.764,0.00,0.757635,256.05,77.29,67.9165,39.4499,0.00,1.27228
1968,8.01168,0.00,0.0149572,72.395,74.5031,46.819,48.4676,0.00,0.503893,59.494,18.132,15.3552,11.4432,0.00,0.297525
1969,8.12735,0.00,0.0949591,66.7334,114.668,134.921,46.69,0.00,0.564106,317.908,82.9646,40.8483,23.9065,0.00,0.20224
1970,6.62854,0.00,0.00,4.07949,7.12938,4.09367,0.00,0.00,0.113602,3.77815,1.07919,0.871947,0.72949,0.00,0.0188662
1971,7.45752,0.00,0.00,22.854,26.5676,16.1493,0.00,0.00,0.146694,23.231,10.3048,7.22352,15.8297,0.00,0.105497
1972,7.04291,0.00,0.00,60.9707,50.2635,30.2876,0.00,0.00,0.214379,74.7421,26.1819,21.3282,23.792,0.00,0.350056
1973,6.99907,0.00,0.00,16.4852,23.1333,13.8004,0.00,0.00,0.148488,20.3535,8.84049,6.64179,11.8629,0.00,0.0893591
1974,6.82773,0.00,0.00,7.7674,14.4037,8.27509,0.00,0.00,0.127019,14.2233,6.89758,5.18983,9.92836,0.00,0.0581006
1975,6.71768,0.00,0.00,16.0859,25.2221,14.2586,0.00,0.00,0.190826,25.1465,13.6696,7.93141,28.9048,0.00,0.109662
1976,7.09989,0.00,0.00,52.3484,47.0274,28.4121,0.00,0.00,0.299301,64.0408,23.2254,19.6664,19.5099,0.00,0.291068
1977,7.0681,0.00,0.00,16.9015,24.0968,14.148,0.00,0.00,0.183197,23.2861,9.72959,8.18709,9.76922,0.00,0.0973636
1978,6.78917,0.00,0.00,21.7718,17.3351,10.4493,0.00,0.00,0.0972067,16.9789,6.63993,4.82169,8.82804,0.00,0.0783061
1979,6.75478,0.00,0.00,7.24198,9.34366,5.40515,0.00,0.00,0.0817918,8.17379,3.02337,2.45018,2.97689,0.00,0.0370076
1980,7.31543,0.00,0.00,15.329,26.0994,15.1198,0.00,0.00,0.158719,19.8468,7.90066,6.31469,8.69009,0.00,0.0885061
