taz,airport_productions,lng,lat,Type,HH,HH_POP,Median_Inc,Pct_Worker,Pct_Child,Pct_Senior,Stud_GQ,Other_NonInst_GQ,Inst_GQ,Total_POP,Industry,Office,Service_RateLow,Service_RateHigh,Retail,PctHighEarn,StudGQ_NCSU,StudGQ_UNC,StudGQ_DUKE,StudGQ_NCCU,StudOff_NCSU,StudOff_UNC,StudOff_DUKE,StudOff_NCCU,BuildingS_NCSU,BuildingS_UNC,BuildingS_DUKE,BuildingS_NCCU,K12,CollegeOn,CollegeOff,TraumaLevel,ParkCostW,ParkCostO,ParkCostU,ADT,PCTCV,PCTAUTOEE,PCTCVEE,dist_to_airport_miles,employment,workers,high_earners,high_earn_distance,observed_productions,estimated_productions
2137,17,-78.8492331227091,35.674618148691536,Internal,269,715,94474,52,26.1,8.2,0,0,0,715,25,3,155,33,805,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.342442,1021,371.8,37.18,1648.65199356,18.299435226435612,19.98927874773817
2139,2,-78.83655775378996,35.680186710324065,Internal,66,213,94474,52,26.1,8.2,0,0,0,213,10,5,27,25,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.2131,67,110.76,14.398800000000001,607.81798428,2.1528747325218367,5.62319748052866
2140,0,-78.83603674169898,35.690395066108586,Internal,16,49,94474,52,26.1,8.2,0,0,0,49,7,13,5,0,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.250553,27,25.48,9.1728,378.3830725584,0,4.841353074175207
2141,21,-78.88537995693869,35.69641528456403,Internal,60,170,79453,49,23.4,14.3,0,0,0,170,3,3,5,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.622555,11,83.3,29.154999999999998,1126.040591025,22.605184691479284,5.787167870444492
2142,0,-78.8715905136023,35.68557572309911,Internal,9,21,94474,52,26.1,8.2,0,0,0,21,0,3,0,3,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.337502,6,10.92,3.9312,166.4371878624,0,4.2788519514924035
2144,2,-78.84807580380517,35.72872407554809,Internal,190,439,70268,52,21.7,7.6,0,6,0,445,0,71,45,15,47,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.088326,178,228.28,43.373200000000004,1825.5053812632002,2.1528747325218367,8.534133903623761
2145,0,-78.84761280223502,35.7255895927345,Internal,5,8,70268,52,21.7,7.6,0,0,0,8,0,111,3,0,5,31,0,0,0,0,0,0,0,0,0,0,0,0,1284,0,0,0,0,0,0,0,0,0,0,40.829338,119,4.16,1.2896,52.6535142848,0,5.769109702940845
2146,5,-78.78402485746656,35.69625437992045,Internal,470,1297,109813,47,28.6,11.2,0,0,0,1297,48,37,115,20,210,21,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.637203,430,609.5899999999999,128.01389999999998,6098.224141121699,5.382186831304592,14.051606680292384
2147,4,-78.84406968849416,35.73226846741905,Internal,248,598,95613,52,32,7.3,0,6,0,604,12,83,87,15,21,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.791195,218,310.96000000000004,217.67200000000003,9096.772998040002,4.305749465043673,17.280142444015024
2148,10,-78.84281837031551,35.73869561769986,Internal,88,241,95613,52,32,7.3,0,0,0,241,16,45,66,6,78,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.239223,211,125.32000000000001,28.823600000000003,1188.6628680628003,10.764373662609184,8.401834138082059
2149,4,-78.83857645690183,35.74548486866868,Internal,24,76,95613,52,32,7.3,0,0,0,76,0,190,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,2218,0,0,0,0,0,0,0,0,0,0,40.846069,190,39.52,17.3888,710.2641246272,4.305749465043673,7.57090758546576
2150,22,-78.83302215915681,35.73850518583547,Internal,386,1000,120824,52,17,10.7,0,0,0,1000,7,31,68,26,44,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.06628,176,520,98.8,4156.148464,23.681622057740203,11.055986710843122
2151,5,-78.83612500452949,35.732295829357014,Internal,106,324,95613,52,32,7.3,0,0,0,324,27,32,74,0,2,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.066101,135,168.48000000000002,102.7728,4323.250984852801,5.382186831304592,10.656520054312523
2152,24,-78.83389534576543,35.72424091057101,Internal,63,150,70268,52,21.7,7.6,0,0,0,150,436,163,178,76,90,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.006504,943,78,42.120000000000005,1769.3139484800001,25.83449679026204,19.347597738444435
2153,17,-78.83063154955688,35.714049329249356,Internal,0,0,87679,52,30,5.1,0,0,0,0,877,204,152,42,75,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.968594,1350,0,0,0,18.299435226435612,23.183331662655345
2154,7,-78.83247753941055,35.74313842479521,Internal,344,1016,120824,52,17,10.7,0,0,0,1016,49,36,9,75,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.922188,169,528.32,153.21280000000002,6269.803005606401,7.535061563826428,13.937777077769061
2155,2,-78.81783333044216,35.71165237502302,Internal,107,350,87679,52,30,5.1,0,0,0,350,372,46,105,7,8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.587769,538,182,50.96000000000001,2170.2727082400006,2.1528747325218367,13.923994639083968
2156,3,-78.81154641078419,35.67687577547597,Internal,157,474,85809,45,31.9,8.3,0,0,0,474,0,3,1,0,12,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.05138,16,213.3,95.98500000000001,4132.2867093,3.229312098782755,8.39589632247237
2157,4,-78.80178341171315,35.68383444841702,Internal,484,1400,109813,47,28.6,11.2,0,0,0,1400,0,79,32,15,4,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.694412,130,658,493.5,21563.192322,4.305749465043673,26.34390185741807
2158,5,-78.8279758155943,35.68316827322569,Internal,229,633,87679,52,30,5.1,0,5,0,638,0,14,18,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.159512,32,329.16,118.4976,4995.8009891712,5.382186831304592,9.886575302601093
2159,47,-78.82856100741247,35.69017771851027,Internal,943,2316,87679,52,30,5.1,0,0,0,2316,3,51,60,2,2,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.371868,118,1204.32,770.7647999999999,31887.979564646397,50.59255621426316,42.58469603954879
2160,43,-78.79166106985996,35.68747212706391,Internal,484,1519,109813,47,28.6,11.2,0,0,0,1519,15,28,36,32,26,46,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.163853,137,713.93,328.4078,15817.385003253401,46.28680674921949,15.570681688976855
2161,8,-78.81475648784054,35.694585641321545,Internal,516,1632,87679,52,30,5.1,0,0,0,1632,6,20,31,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.751606,57,848.64,313.9968,13737.864278860801,8.611498930087347,17.80813452708034
2162,3,-78.83108439030705,35.70279011056031,Internal,21,47,87679,52,30,5.1,0,0,0,47,23,32,3,0,42,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.806767,100,24.44,4.3992000000000004,183.9163293864,3.229312098782755,5.641032684016939
2163,11,-78.79967930293307,35.699298495490645,Internal,506,1231,109813,47,28.6,11.2,0,0,0,1231,11,28,6,0,7,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.319115,52,578.5699999999999,242.99939999999995,11498.516553530997,11.840811028870101,12.426958734139104
2164,33,-78.80972982770143,35.734565455987244,Internal,0,0,147857,54,28.4,10.2,0,0,0,0,276,1318,615,55,39,62,0,0,0,0,0,0,0,0,0,0,0,0,683,0,0,0,0,0,0,0,0,0,0,42.733494,2303,0,0,0,35.522433086610306,36.714125091673736
2165,5,-78.83267130799844,35.75406010534215,Internal,185,492,95613,52,32,7.3,0,0,0,492,3,10,16,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.176205,29,255.84,191.88,7900.890215400001,5.382186831304592,13.715004527923364
2166,1,-78.83653036319356,35.74934278093461,Internal,0,0,95613,52,32,7.3,0,0,0,0,0,0,113,2,115,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.796886,230,0,0,0,1.0764373662609183,7.281454810083893
2167,25,-78.80727452221596,35.73959085956855,Internal,8,19,147857,54,28.4,10.2,0,0,0,19,225,124,1056,67,208,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.119362,1680,10.260000000000002,4.8222000000000005,203.10798743640004,26.91093415652296,28.089651865395545
2168,17,-78.82933976591504,35.74884577764726,Internal,158,361,95613,52,32,7.3,0,0,0,361,5,2,63,3,266,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.054848,339,187.72,80.7196,3313.9309086208,18.299435226435612,12.762868272842546
2169,15,-78.82248094721416,35.74732855064293,Internal,388,786,95613,52,32,7.3,0,0,0,786,19,27,172,21,249,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.634098,488,408.72,49.0464,2042.0026241472,16.146560493913775,13.25699060840121
2170,12,-78.82676568800272,35.73046340297982,Internal,586,1688,120833,54,27.3,7.8,0,0,0,1688,20,16,17,0,13,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.535156,66,911.5200000000001,583.3728000000001,24813.853054156803,12.91724839513102,31.017777906366465
2171,2,-78.82129789755155,35.735457103280595,Internal,255,787,147857,54,28.4,10.2,0,0,0,787,60,34,5,20,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.01973,120,424.98,233.73900000000003,9821.649670470002,2.1528747325218367,16.493014502290062
2172,21,-78.81919141573572,35.726147809697764,Internal,193,606,120833,54,27.3,7.8,0,0,0,606,20,9,13,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.726757,42,327.24,193.0716,8056.2517368011995,22.605184691479284,13.666088824409394
2173,9,-78.82554667849031,35.720012231119924,Internal,1,1,87679,52,30,5.1,0,0,0,1,551,150,47,12,34,43,0,0,0,0,0,0,0,0,0,0,0,0,1037,0,0,0,0,0,0,0,0,0,0,41.850822,794,0.52,0.2236,9.3578437992,9.687936296348266,15.29959513842662
2174,1,-78.81724766701316,35.74413975343276,Internal,0,0,147857,54,28.4,10.2,0,0,0,0,0,0,58,0,42,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.666309,100,0,0,0,1.0764373662609183,5.435701246838993
2175,28,-78.80044412711574,35.728117780133914,Internal,278,808,132917,49,24.8,10,0,0,0,808,517,1433,680,311,130,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.40704,3071,395.92,312.77680000000004,13889.491868672003,30.140246255305712,59.9892268477114
2176,6,-78.7904496525668,35.721921373628,Internal,319,641,78304,49,10.5,33.3,0,0,0,641,0,124,90,41,56,18,0,0,0,0,4,0,0,0,0,0,0,0,671,0,0,0,0,0,0,0,0,0,0,44.879467,311,314.09,56.536199999999994,2537.3145222053995,6.45862419756551,10.594460628768243
2177,9,-78.80528535079377,35.718240870462644,Internal,366,1263,132917,49,24.8,10,0,0,0,1263,13,92,20,0,53,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.201023,178,618.87,507.47339999999997,22938.3168252882,9.687936296348266,25.51106045183665
2178,6,-78.81674388193824,35.72238100416484,Internal,242,409,132917,49,24.8,10,0,0,0,409,6,3,48,6,58,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.259144,121,200.41,56.1148,2371.3634137312,6.45862419756551,8.283469186234003
2179,13,-78.79857960546956,35.71055237978207,Internal,416,1330,155938,49,26.1,11.4,0,0,0,1330,59,33,84,71,243,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,0,0,0,0,0,0,0,0,45.55611,490,651.6999999999999,299.782,13656.901768019998,13.993685761391939,21.886372130355504
2180,30,-78.78304901069318,35.73172517205087,Internal,302,602,78304,49,10.5,33.3,0,0,0,602,436,840,1869,272,824,44,0,0,0,0,12,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,44.292568,4241,294.98,129.7912,5748.7855518016,32.29312098782755,69.404254512418
2181,23,-78.83136358101919,35.776842002655414,Internal,350,971,127054,54,24.5,8.4,0,0,0,971,7,65,20,232,0,10,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.778385,324,524.34,52.434000000000005,1876.0038390900002,24.75805942400112,11.92926154498593
2182,15,-78.83396331937897,35.78284803067524,Internal,285,824,127054,54,24.5,8.4,0,0,0,824,0,22,8,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.395317,30,444.96000000000004,62.29440000000001,2204.9300353248004,16.146560493913775,8.44344078925925
2183,8,-78.82691160894464,35.76848133273685,Internal,205,523,72000,55,22.3,8.9,0,0,0,523,4,14,10,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.418682,28,287.65000000000003,238.7495,8694.942118159,8.611498930087347,19.08072987542666
2184,2,-78.82646486902586,35.77298659287906,Internal,119,354,136964,54,29.3,5.5,0,0,0,354,0,10,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.468815,13,191.16000000000003,26.762400000000007,975.9930145560003,2.1528747325218367,5.840907307044397
2185,13,-78.81423848968659,35.7671422025978,Internal,219,543,84922,55,18.6,10.3,0,0,0,543,53,46,119,30,199,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.20116,447,298.65000000000003,38.82450000000001,1638.4389364200003,13.993685761391939,12.132623123435785
2186,4,-78.82206260188444,35.77294959016602,Internal,102,307,136964,54,29.3,5.5,0,0,0,307,17,11,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.691547,32,165.78,23.209200000000003,851.5814526324001,4.305749465043673,5.878712453877298
2187,19,-78.82242913920292,35.76630409885655,Internal,123,275,72000,55,22.3,8.9,0,0,0,275,0,11,14,3,25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.784996,53,151.25,12.1,445.0984516,20.45230995895745,5.499598212317961
2188,16,-78.81889613393494,35.77047023786806,Internal,379,826,84922,55,18.6,10.3,0,0,0,826,1,16,5,0,0,19,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.689545,22,454.3,86.31700000000001,3166.9314557650005,17.222997860174694,9.56698861684879
2189,26,-78.84151818119125,35.776131453771846,Internal,684,1988,141910,51,26.1,10.5,0,0,0,1988,0,48,110,24,9,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.151287,191,1013.88,273.74760000000003,9622.580453161203,27.987371522783878,24.495446152191374
2190,86,-78.85095156621772,35.786977773187665,Internal,425,1219,100363,47,29.5,7.9,0,0,0,1219,32,217,252,75,101,28,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,34.131218,677,572.93,160.4204,5475.3436440472,92.57361349843897,24.488413184140676
2191,12,-78.84174112281491,35.783640320386624,Internal,220,712,139943,47,25.5,13.9,0,0,0,712,25,73,325,44,161,44,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,35.028469,628,334.64,147.2416,5157.6478211104,12.91724839513102,22.538621634510577
2192,7,-78.8436506727067,35.789220864962424,Internal,276,582,139943,47,25.5,13.9,0,0,0,582,0,24,216,0,147,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.671234,387,273.53999999999996,43.7664,1517.4350957375998,7.535061563826428,12.408787382089109
2193,7,-78.83601937812534,35.78854512839856,Internal,239,754,139943,47,25.5,13.9,0,0,0,754,41,38,59,0,24,81,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.18132,162,354.38,287.0478,10098.720507095999,7.535061563826428,24.923342431158865
2194,9,-78.83894594673197,35.76849466297322,Internal,279,878,122938,51,23,15.5,0,0,0,878,2,57,37,0,7,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.831894,103,447.78000000000003,138.8118,5112.7015035491995,9.687936296348266,13.848916253408008
2195,7,-78.84025503947676,35.76088960051108,Internal,178,460,122938,51,23,15.5,0,0,0,460,0,6,7,30,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.594234,43,234.6,72.726,2952.256261884,7.535061563826428,8.262425912416168
2196,10,-78.8303733065354,35.76414903647235,Internal,560,1439,122938,51,23,15.5,0,0,0,1439,9,114,114,62,17,33,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,36.638405,316,733.89,242.18370000000002,8873.2244849985,10.764373662609184,23.23499749330977
2197,8,-78.77866052131196,35.78537814847123,Internal,128,330,65833,47,19,2.5,0,0,0,330,106,35,80,25,37,16,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.323101,283,155.1,24.816,926.210074416,8.611498930087347,9.497016866912016
2198,2,-78.7698134977373,35.791437361128054,Internal,1,1,65833,47,19,2.5,0,0,0,1,36,15,239,1,44,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.626301,335,0.47,0.1974,7.2300318174,2.1528747325218367,8.784270535985394
2199,6,-78.77660534333016,35.788469749070586,Internal,6,14,65833,47,19,2.5,0,0,0,14,266,40,171,10,82,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.178364,569,6.58,2.632,97.853454048,6.45862419756551,12.250828972794796
2200,6,-78.77283694986428,35.78680988807831,Internal,108,246,65833,47,19,2.5,0,0,0,246,9,25,37,0,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.041306,72,115.61999999999999,73.9968,2740.9381118208,6.45862419756551,9.457858560019513
2201,4,-78.77154180572933,35.78200944138577,Internal,368,886,84722,47,26.2,10.9,0,4,0,890,5,42,16,25,61,48,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.562874,149,416.41999999999996,199.88159999999996,7907.890555718399,4.305749465043673,16.68939711921572
2202,20,-78.76606053072204,35.780121886839304,Internal,49,109,84722,47,26.2,10.9,0,0,0,109,14,113,67,17,183,17,0,0,0,0,0,0,0,0,0,0,0,0,1030,0,0,0,0,0,0,0,0,0,0,39.251629,394,51.23,8.7091,341.8463621239,21.52874732521837,10.077394229915328
2203,31,-78.76728220031019,35.78870246982681,Internal,260,737,44489,47,26.2,19.1,0,8,0,745,31,50,274,44,246,24,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,36.721272,645,346.39,83.13359999999999,3052.7715379391993,33.36955835408847,18.21197625839247
2204,6,-78.7551775312648,35.786778823982736,Internal,209,818,37728,47,37.8,3.7,0,0,0,818,50,40,141,15,99,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.828915,345,384.46,103.8042,3822.996058443,6.45862419756551,15.174678395836878
2205,18,-78.75980471089251,35.78094644183455,Internal,485,1563,37728,47,37.8,3.7,0,0,0,1563,86,176,254,36,15,50,0,0,0,0,8,0,0,0,0,0,0,0,734,0,0,0,0,0,0,0,0,0,0,39.448357,567,734.61,367.305,14489.578767885001,19.37587259269653,31.582930398995572
2206,40,-78.74688059261466,35.77247128757783,Internal,709,1573,51643,50,24,4.7,0,0,0,1573,15,40,77,98,167,13,0,0,0,0,88,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,39.533367,397,786.5,102.245,4042.089108915,43.05749465043674,15.06150729291777
2207,17,-78.74664002277929,35.765750562781705,Internal,310,905,51643,50,24,4.7,0,0,0,905,22,51,150,52,225,21,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.415936,500,452.5,95.02499999999999,3745.4993184,18.299435226435612,16.172525818593442
2208,34,-78.75906801280154,35.77430641901747,Internal,41,111,86563,50,13.6,31.5,0,0,0,111,25,152,402,64,1340,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.13678,1983,55.5,8.325,325.8136935,36.598870452871225,32.62018492279631
2209,12,-78.75386460903057,35.77048179082153,Internal,330,901,86563,50,13.6,31.5,0,0,0,901,0,13,31,1,4,17,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.7831,49,450.5,76.58500000000001,3046.7887135,12.91724839513102,8.710711075271153
2210,3,-78.76219124152189,35.75748449402929,Internal,285,709,104306,53,18.4,17.1,0,0,0,709,0,17,11,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.661671,28,375.77000000000004,60.123200000000004,2745.3257778672,3.229312098782755,6.584807199958499
2211,2,-78.76723682649276,35.76490624102907,Internal,128,354,91111,53,21.7,25.3,0,5,0,359,3,10,6,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.769299,20,187.62,30.0192,1193.8425405408,2.1528747325218367,5.868529393236389
2212,9,-78.76083145649812,35.76621960007314,Internal,222,527,91111,53,21.7,25.3,0,0,0,527,21,25,26,4,158,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.580753,234,279.31,36.3103,1437.1890156559,9.687936296348266,9.254423080456654
2213,19,-78.7534778813257,35.76108641948567,Internal,170,438,104306,53,18.4,17.1,0,0,0,438,5,9,24,84,99,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.208591,221,232.14000000000001,27.8568,1120.0826777687998,20.45230995895745,8.575830042566444
2214,15,-78.76156836033628,35.747715945208625,Internal,292,629,104167,53,21.9,17.5,0,0,0,629,16,15,54,11,192,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.322571,288,333.37,30.0033,1359.8266944843,16.146560493913775,9.216393108443969
2215,9,-78.7544157019264,35.753800336859705,Internal,222,593,104167,53,21.9,17.5,0,0,0,593,1,19,259,18,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.780525,297,314.29,116.2873,4742.2571448325,9.687936296348266,13.987299425295962
2216,7,-78.7781119123134,35.77847089398514,Internal,234,571,62628,50,3.9,26.4,0,0,0,571,0,40,18,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,40.083057,58,285.5,134.185,5378.545003544999,7.535061563826428,11.735996600600423
2217,0,-78.77214712616896,35.77588771602318,Internal,126,304,62628,50,3.9,26.4,0,6,0,310,2,3,2,18,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.217289,25,152,51.68000000000001,2026.7494955200002,0,7.149565574221319
2218,6,-78.77714759147894,35.7717682959006,Internal,189,452,115027,50,22.8,17.9,0,5,0,457,59,72,128,57,17,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.9758,333,226,92.66,3704.157628,6.45862419756551,13.533466384964033
2219,2,-78.77060777758773,35.76956946067904,Internal,159,389,115027,50,22.8,17.9,0,0,0,389,0,3,32,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.497208,35,194.5,33.065000000000005,1305.9751825200003,2.1528747325218367,6.265305402173536
2220,3,-78.76676302091715,35.77163049028615,Internal,30,74,115027,50,22.8,17.9,0,0,0,74,0,193,9,16,0,46,0,0,0,0,0,0,0,0,0,0,0,0,2378,0,0,0,0,0,0,0,0,0,0,39.259869,218,37,17.02,668.20297038,3.229312098782755,8.024221118000252
2221,12,-78.77867028263115,35.766291699283045,Internal,268,403,100588,50,22.2,29.2,0,9,0,412,18,318,669,51,55,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.352589,1111,201.5,88.66,3577.66054074,12.91724839513102,24.281324737395423
2222,4,-78.77215800125796,35.7597655615881,Internal,293,790,100588,50,22.2,29.2,0,0,0,790,2,130,4,0,2,64,0,0,0,0,0,0,0,0,0,0,0,0,737,0,0,0,0,0,0,0,0,0,0,45.153576,138,395,252.8,11414.824012800002,4.305749465043673,15.45702729367044
2223,14,-78.7788961237903,35.76077729510095,Internal,169,293,100588,50,22.2,29.2,0,0,0,293,0,11,122,0,3,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.314159,136,146.5,49.81,2257.09825979,15.070123127652856,7.793152340103715
2224,3,-78.7666061732809,35.75962379123787,Internal,148,458,91111,53,21.7,25.3,0,0,0,458,0,9,2,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.571735,11,242.74,38.8384,1769.933272624,3.229312098782755,5.584299735378111
2225,3,-78.76993079786094,35.74556578377732,Internal,96,279,100219,50,10.9,24.6,0,0,126,405,0,269,264,50,7,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.59539,590,139.5,61.38,2737.2650382,3.229312098782755,14.788808236175866
2226,4,-78.77839137179187,35.748593386145096,Internal,341,733,100219,50,10.9,24.6,0,0,0,733,0,6,204,7,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.743858,217,366.5,80.63,3607.69727054,4.305749465043673,10.211569258112192
2227,7,-78.77583579712142,35.75397379101735,Internal,236,479,100219,50,10.9,24.6,0,0,0,479,0,2,14,12,4,34,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.743515,32,239.5,81.43,3643.4644264500007,7.535061563826428,7.615899996744571
2228,3,-78.7781848633825,35.742901688780705,Internal,10,35,100219,50,10.9,24.6,0,0,0,35,2,69,499,39,44,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.131966,653,17.5,8.75,386.1547025,3.229312098782755,13.639926207655089
2229,6,-78.7800281222496,35.75484611492224,Internal,308,598,100219,50,10.9,24.6,0,0,0,598,35,23,277,16,10,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.691402,361,299,116.61,5328.074387219999,6.45862419756551,13.343318955156043
